fips,county,state,lat,long,population,combined_key
5141,Van Buren,Arkansas,35.58095779,-92.51295036,16545,"Van Buren, Arkansas"
5143,Washington,Arkansas,35.976844,-94.21800746,239187,"Washington, Arkansas"
5145,White,Arkansas,35.25688493,-91.74908296,78753,"White, Arkansas"
5147,Woodruff,Arkansas,35.18902527,-91.2439489,6320,"Woodruff, Arkansas"
5149,Yell,Arkansas,35.00292371,-93.41171338,21341,"Yell, Arkansas"
6001,Alameda,California,37.64629437,-121.8929271,1671329,"Alameda, California"
6003,Alpine,California,38.59678594,-119.8223594,1129,"Alpine, California"
6005,Amador,California,38.44583082,-120.65696,39752,"Amador, California"
6007,Butte,California,39.66727762,-121.6005252,219186,"Butte, California"
6009,Calaveras,California,38.20537103,-120.552913,45905,"Calaveras, California"
6011,Colusa,California,39.17881957,-122.2331726,21547,"Colusa, California"
6013,Contra Costa,California,37.91923498,-121.9289527,1153526,"Contra Costa, California"
6015,Del Norte,California,41.74228275,-123.8974063,27812,"Del Norte, California"
6017,El Dorado,California,38.77965956,-120.5233166,192843,"El Dorado, California"
6019,Fresno,California,36.75733899,-119.6466953,999101,"Fresno, California"
6021,Glenn,California,39.59875897,-122.3938452,28393,"Glenn, California"
6023,Humboldt,California,40.69923009,-123.876044,135558,"Humboldt, California"
6025,Imperial,California,33.0393082,-115.3669042,181215,"Imperial, California"
6027,Inyo,California,36.51112084,-117.4111978,18039,"Inyo, California"
6029,Kern,California,35.34329425,-118.7277796,900202,"Kern, California"
6031,Kings,California,36.07409056,-119.8159973,152940,"Kings, California"
6033,Lake,California,39.10124298,-122.7536244,64386,"Lake, California"
6035,Lassen,California,40.67311306,-120.5935099,30573,"Lassen, California"
6037,Los Angeles,California,34.30828379,-118.2282411,10039107,"Los Angeles, California"
6039,Madera,California,37.21513971,-119.7665589,157327,"Madera, California"
6041,Marin,California,38.07122463,-122.7210631,258826,"Marin, California"
6043,Mariposa,California,37.57978556,-119.9073334,17203,"Mariposa, California"
6045,Mendocino,California,39.4381191,-123.3911313,86749,"Mendocino, California"
6047,Merced,California,37.18922369,-120.7209035,277680,"Merced, California"
6049,Modoc,California,41.58965602,-120.7244817,8841,"Modoc, California"
6051,Mono,California,37.93899289,-118.8872409,14444,"Mono, California"
6053,Monterey,California,36.21862405,-121.2413397,434061,"Monterey, California"
6055,Napa,California,38.50735751,-122.332839,137744,"Napa, California"
6057,Nevada,California,39.30394768,-120.7627281,99755,"Nevada, California"
6059,Orange,California,33.70147516,-117.7645998,3175692,"Orange, California"
6061,Placer,California,39.06167234,-120.7240569,398329,"Placer, California"
6063,Plumas,California,40.00355989,-120.8395236,18807,"Plumas, California"
6065,Riverside,California,33.74314981,-115.9933578,2470546,"Riverside, California"
6067,Sacramento,California,38.45106826,-121.3425374,1552058,"Sacramento, California"
6069,San Benito,California,36.60308176,-121.069975,62808,"San Benito, California"
6071,San Bernardino,California,34.84060306,-116.1774685,2180085,"San Bernardino, California"
6073,San Diego,California,33.03484597,-116.7365326,3338330,"San Diego, California"
6075,San Francisco,California,37.75215114,-122.4385672,881549,"San Francisco, California"
6077,San Joaquin,California,37.93433732,-121.2730061,762148,"San Joaquin, California"
6079,San Luis Obispo,California,35.38822029,-120.4039028,283111,"San Luis Obispo, California"
6081,San Mateo,California,37.4228808,-122.3275546,766573,"San Mateo, California"
6083,Santa Barbara,California,34.65329488,-120.0188492,446499,"Santa Barbara, California"
6085,Santa Clara,California,37.23104908,-121.6970462,1927852,"Santa Clara, California"
6087,Santa Cruz,California,37.05580291,-122.0066524,273213,"Santa Cruz, California"
6089,Shasta,California,40.76391419,-122.0396884,180080,"Shasta, California"
6091,Sierra,California,39.57713498,-120.5200701,3005,"Sierra, California"
6093,Siskiyou,California,41.59198861,-122.5407434,43539,"Siskiyou, California"
6095,Solano,California,38.26827353,-121.9357113,447643,"Solano, California"
6097,Sonoma,California,38.52746429,-122.8862506,494336,"Sonoma, California"
6099,Stanislaus,California,37.55862499,-120.9970722,550660,"Stanislaus, California"
6101,Sutter,California,39.03417539,-121.6945899,96971,"Sutter, California"
6103,Tehama,California,40.12570935,-122.2370171,65084,"Tehama, California"
6105,Trinity,California,40.6491767,-123.114713,12285,"Trinity, California"
6107,Tulare,California,36.22026558,-118.8020203,466195,"Tulare, California"
6109,Tuolumne,California,38.02644018,-119.9525093,54478,"Tuolumne, California"
6111,Ventura,California,34.44465746,-119.0910613,846006,"Ventura, California"
6113,Yolo,California,38.68278902,-121.9018288,220500,"Yolo, California"
6115,Yuba,California,39.26255932,-121.3535644,78668,"Yuba, California"
8001,Adams,Colorado,39.87432092,-104.3362578,517421,"Adams, Colorado"
8003,Alamosa,Colorado,37.57250606,-105.7885451,16233,"Alamosa, Colorado"
8005,Arapahoe,Colorado,39.64977461,-104.3353617,656590,"Arapahoe, Colorado"
8007,Archuleta,Colorado,37.19474156,-107.0476867,14029,"Archuleta, Colorado"
8009,Baca,Colorado,37.31940883,-102.5603223,3581,"Baca, Colorado"
8011,Bent,Colorado,37.95474293,-103.0720195,5577,"Bent, Colorado"
8013,Boulder,Colorado,40.09313619,-105.3546767,326196,"Boulder, Colorado"
8014,Broomfield,Colorado,39.95998787,-105.0566324,70465,"Broomfield, Colorado"
8015,Chaffee,Colorado,38.74745778,-106.1926573,20356,"Chaffee, Colorado"
8017,Cheyenne,Colorado,38.82777431,-102.6032558,1831,"Cheyenne, Colorado"
8019,Clear Creek,Colorado,39.68864463,-105.6463118,9700,"Clear Creek, Colorado"
8021,Conejos,Colorado,37.201606,-106.1917488,8205,"Conejos, Colorado"
8023,Costilla,Colorado,37.27732493,-105.4276548,3887,"Costilla, Colorado"
8025,Crowley,Colorado,38.32608609,-103.7844965,6061,"Crowley, Colorado"
8027,Custer,Colorado,38.10883162,-105.3683478,5068,"Custer, Colorado"
8029,Delta,Colorado,38.86246243,-107.8631342,31162,"Delta, Colorado"
8031,Denver,Colorado,39.76018276,-104.8725695,727211,"Denver, Colorado"
8033,Dolores,Colorado,37.75208676,-108.5211585,2055,"Dolores, Colorado"
8035,Douglas,Colorado,39.33133796,-104.930001,351154,"Douglas, Colorado"
8037,Eagle,Colorado,39.62754308,-106.6933637,55127,"Eagle, Colorado"
8039,Elbert,Colorado,39.28656773,-104.1358721,26729,"Elbert, Colorado"
8041,El Paso,Colorado,38.83240149,-104.5251411,720403,"El Paso, Colorado"
8043,Fremont,Colorado,38.47362326,-105.4399667,47839,"Fremont, Colorado"
8045,Garfield,Colorado,39.59921777,-107.902708,60061,"Garfield, Colorado"
8047,Gilpin,Colorado,39.85646523,-105.5252597,6243,"Gilpin, Colorado"
8049,Grand,Colorado,40.10603347,-106.1178042,15734,"Grand, Colorado"
8051,Gunnison,Colorado,38.66611652,-107.0320729,17462,"Gunnison, Colorado"
8053,Hinsdale,Colorado,37.82247444,-107.3004345,820,"Hinsdale, Colorado"
8055,Huerfano,Colorado,37.68473101,-104.9612585,6897,"Huerfano, Colorado"
8057,Jackson,Colorado,40.6659387,-106.3408905,1392,"Jackson, Colorado"
8059,Jefferson,Colorado,39.58635604,-105.2517692,582881,"Jefferson, Colorado"
8061,Kiowa,Colorado,38.43260896,-102.7392145,1406,"Kiowa, Colorado"
8063,Kit Carson,Colorado,39.30497777,-102.6022199,7097,"Kit Carson, Colorado"
8065,Lake,Colorado,39.20278823,-106.3555697,8127,"Lake, Colorado"
8067,La Plata,Colorado,37.28632032,-107.8429014,56221,"La Plata, Colorado"
8069,Larimer,Colorado,40.66671597,-105.4625784,356899,"Larimer, Colorado"
8071,Las Animas,Colorado,37.3153406,-104.0376458,14506,"Las Animas, Colorado"
8073,Lincoln,Colorado,38.98749519,-103.5136649,5701,"Lincoln, Colorado"
8075,Logan,Colorado,40.7249637,-103.110817,22409,"Logan, Colorado"
8077,Mesa,Colorado,39.01787888,-108.469799,154210,"Mesa, Colorado"
8079,Mineral,Colorado,37.66954283,-106.9281698,769,"Mineral, Colorado"
8081,Moffat,Colorado,40.61810999,-108.2070876,13283,"Moffat, Colorado"
8083,Montezuma,Colorado,37.33859579,-108.5958857,26183,"Montezuma, Colorado"
8085,Montrose,Colorado,38.40214114,-108.2639022,42758,"Montrose, Colorado"
8087,Morgan,Colorado,40.2627981,-103.8093302,29068,"Morgan, Colorado"
8089,Otero,Colorado,37.9014485,-103.7173385,18278,"Otero, Colorado"
8091,Ouray,Colorado,38.14717457,-107.7675136,4952,"Ouray, Colorado"
8093,Park,Colorado,39.120926,-105.7182065,18845,"Park, Colorado"
8095,Phillips,Colorado,40.59414277,-102.3577703,4265,"Phillips, Colorado"
8097,Pitkin,Colorado,39.21720112,-106.9310027,17767,"Pitkin, Colorado"
8099,Prowers,Colorado,37.95544985,-102.3926052,12172,"Prowers, Colorado"
8101,Pueblo,Colorado,38.17359144,-104.5127437,168424,"Pueblo, Colorado"
8103,Rio Blanco,Colorado,39.97913541,-108.2179009,6324,"Rio Blanco, Colorado"
8105,Rio Grande,Colorado,37.5836865,-106.3847838,11267,"Rio Grande, Colorado"
8107,Routt,Colorado,40.48596505,-106.9905548,25638,"Routt, Colorado"
8109,Saguache,Colorado,38.08054629,-106.282466,6824,"Saguache, Colorado"
8111,San Juan,Colorado,37.76248981,-107.6763289,728,"San Juan, Colorado"
8113,San Miguel,Colorado,38.00450883,-108.4020725,8179,"San Miguel, Colorado"
8115,Sedgwick,Colorado,40.87595412,-102.3519227,2248,"Sedgwick, Colorado"
8117,Summit,Colorado,39.63803232,-106.1150762,31011,"Summit, Colorado"
8119,Teller,Colorado,38.88133511,-105.1614893,25388,"Teller, Colorado"
8121,Washington,Colorado,39.97015535,-103.202587,4908,"Washington, Colorado"
8123,Weld,Colorado,40.55499405,-104.3929621,324492,"Weld, Colorado"
8125,Yuma,Colorado,40.00346839,-102.4258673,10019,"Yuma, Colorado"
9001,Fairfield,Connecticut,41.26809896,-73.3881171,943332,"Fairfield, Connecticut"
9003,Hartford,Connecticut,41.80283011,-72.73103891,891720,"Hartford, Connecticut"
9005,Litchfield,Connecticut,41.7937534,-73.2451475,180333,"Litchfield, Connecticut"
9007,Middlesex,Connecticut,41.45949668,-72.53714864,162436,"Middlesex, Connecticut"
9009,New Haven,Connecticut,41.4080325,-72.93620426,854757,"New Haven, Connecticut"
9011,New London,Connecticut,41.48896435,-72.10430976,265206,"New London, Connecticut"
9013,Tolland,Connecticut,41.85853803,-72.3308481,150721,"Tolland, Connecticut"
9015,Windham,Connecticut,41.82972709,-71.98182316,116782,"Windham, Connecticut"
10001,Kent,Delaware,39.08646628,-75.56884914,180786,"Kent, Delaware"
10003,New Castle,Delaware,39.57992638,-75.64054974,558753,"New Castle, Delaware"
10005,Sussex,Delaware,38.66143781,-75.39031349,234225,"Sussex, Delaware"
11001,District of Columbia,District of Columbia,38.90417773,-77.01655992,705749,"District of Columbia, District of Columbia"
12001,Alachua,Florida,29.67866525,-82.35928158,269043,"Alachua, Florida"
12003,Baker,Florida,30.33060121,-82.28467476,29210,"Baker, Florida"
12005,Bay,Florida,30.26548745,-85.62122584,174705,"Bay, Florida"
12007,Bradford,Florida,29.95079741,-82.16611613,28201,"Bradford, Florida"
12009,Brevard,Florida,28.29409504,-80.73091022,601942,"Brevard, Florida"
12011,Broward,Florida,26.15184651,-80.48725556,1952778,"Broward, Florida"
12013,Calhoun,Florida,30.40666734,-85.19394153,14105,"Calhoun, Florida"
12015,Charlotte,Florida,26.90131002,-81.92949121,188910,"Charlotte, Florida"
12017,Citrus,Florida,28.84804315,-82.47614748,149657,"Citrus, Florida"
12019,Clay,Florida,29.98319144,-81.85609986,219252,"Clay, Florida"
12021,Collier,Florida,26.11091986,-81.34687065,384902,"Collier, Florida"
12023,Columbia,Florida,30.22509788,-82.62160164,71686,"Columbia, Florida"
12027,DeSoto,Florida,27.18677893,-81.80941373,38001,"DeSoto, Florida"
12029,Dixie,Florida,29.60631086,-83.15724673,16826,"Dixie, Florida"
12031,Duval,Florida,30.33225875,-81.66976468,957755,"Duval, Florida"
12033,Escambia,Florida,30.67652764,-87.37284571,318316,"Escambia, Florida"
12035,Flagler,Florida,29.45933576,-81.31508595,115081,"Flagler, Florida"
12037,Franklin,Florida,29.83791238,-84.82731662,12125,"Franklin, Florida"
12039,Gadsden,Florida,30.57796289,-84.61915825,45660,"Gadsden, Florida"
12041,Gilchrist,Florida,29.72856978,-82.79880657,18582,"Gilchrist, Florida"
12043,Glades,Florida,26.95635849,-81.18996211,13811,"Glades, Florida"
12045,Gulf,Florida,29.93543004,-85.2427099,13639,"Gulf, Florida"
12047,Hamilton,Florida,30.49673973,-82.94998918,14428,"Hamilton, Florida"
12049,Hardee,Florida,27.49293939,-81.80956574,26937,"Hardee, Florida"
12051,Hendry,Florida,26.55386945,-81.16469006,42022,"Hendry, Florida"
12053,Hernando,Florida,28.55364461,-82.42700204,193920,"Hernando, Florida"
12055,Highlands,Florida,27.34254618,-81.34071957,106221,"Highlands, Florida"
12057,Hillsborough,Florida,27.9276559,-82.32013172,1471968,"Hillsborough, Florida"
12059,Holmes,Florida,30.86747479,-85.81319222,19617,"Holmes, Florida"
12061,Indian River,Florida,27.69308961,-80.60556721,159923,"Indian River, Florida"
12063,Jackson,Florida,30.7954597,-85.21500423,46414,"Jackson, Florida"
12065,Jefferson,Florida,30.43669112,-83.89442308,14246,"Jefferson, Florida"
12067,Lafayette,Florida,29.98484137,-83.18166636,8422,"Lafayette, Florida"
12069,Lake,Florida,28.76202069,-81.7125123,367118,"Lake, Florida"
12071,Lee,Florida,26.58410348,-81.88399313,770577,"Lee, Florida"
12073,Leon,Florida,30.45955727,-84.27491114,293582,"Leon, Florida"
12075,Levy,Florida,29.31829741,-82.74007147,41503,"Levy, Florida"
12077,Liberty,Florida,30.23766008,-84.8829258,8354,"Liberty, Florida"
12079,Madison,Florida,30.44396917,-83.47398594,18493,"Madison, Florida"
12081,Manatee,Florida,27.47196942,-82.31831044,403253,"Manatee, Florida"
12083,Marion,Florida,29.21227113,-82.05803627,365579,"Marion, Florida"
12085,Martin,Florida,27.0772071,-80.43109784,161000,"Martin, Florida"
12086,Miami-Dade,Florida,25.6112362,-80.55170587,2716940,"Miami-Dade, Florida"
12087,Monroe,Florida,25.20904673,-81.07812416,74228,"Monroe, Florida"
12089,Nassau,Florida,30.61037141,-81.80297522,88625,"Nassau, Florida"
12091,Okaloosa,Florida,30.69143028,-86.59267105,210738,"Okaloosa, Florida"
12093,Okeechobee,Florida,27.3863362,-80.88944347,42168,"Okeechobee, Florida"
12095,Orange,Florida,28.51367621,-81.31799498,1393452,"Orange, Florida"
12097,Osceola,Florida,28.06312234,-81.14882926,375751,"Osceola, Florida"
12099,Palm Beach,Florida,26.64676272,-80.46536002,1496770,"Palm Beach, Florida"
12101,Pasco,Florida,28.30810945,-82.40227529,553947,"Pasco, Florida"
12103,Pinellas,Florida,27.93130349,-82.72239666,974996,"Pinellas, Florida"
12105,Polk,Florida,27.95027105,-81.69732947,724777,"Polk, Florida"
12107,Putnam,Florida,29.60779729,-81.74230285,74521,"Putnam, Florida"
12109,St. Johns,Florida,29.90096506,-81.43589967,264672,"St. Johns, Florida"
12111,St. Lucie,Florida,27.37763908,-80.47106649,328297,"St. Lucie, Florida"
12113,Santa Rosa,Florida,30.6934145,-87.02458128,184313,"Santa Rosa, Florida"
12115,Sarasota,Florida,27.18546175,-82.33174248,433742,"Sarasota, Florida"
12117,Seminole,Florida,28.7158582,-81.24060348,471826,"Seminole, Florida"
12119,Sumter,Florida,28.70181754,-82.0794267,132420,"Sumter, Florida"
12121,Suwannee,Florida,30.19746066,-82.9909967,44417,"Suwannee, Florida"
12123,Taylor,Florida,30.04848048,-83.60445406,21569,"Taylor, Florida"
12125,Union,Florida,30.04412971,-82.37497443,15237,"Union, Florida"
12127,Volusia,Florida,29.05858895,-81.18263252,553284,"Volusia, Florida"
12129,Wakulla,Florida,30.16548905,-84.39895211,33739,"Wakulla, Florida"
12131,Walton,Florida,30.64204028,-86.16935664,74071,"Walton, Florida"
12133,Washington,Florida,30.61359259,-85.66002461,25473,"Washington, Florida"
13001,Appling,Georgia,31.74847232,-82.28909114,18386,"Appling, Georgia"
13003,Atkinson,Georgia,31.29633502,-82.87545866,8165,"Atkinson, Georgia"
13005,Bacon,Georgia,31.55456473,-82.45936528,11164,"Bacon, Georgia"
13007,Baker,Georgia,31.32669878,-84.44218806,3038,"Baker, Georgia"
13009,Baldwin,Georgia,33.06882326,-83.24701748,44890,"Baldwin, Georgia"
13011,Banks,Georgia,34.35607081,-83.49644388,19234,"Banks, Georgia"
13013,Barrow,Georgia,33.99148694,-83.71436292,83240,"Barrow, Georgia"
13015,Bartow,Georgia,34.23732119,-84.83887523,107738,"Bartow, Georgia"
13017,Ben Hill,Georgia,31.76095874,-83.22145359,16700,"Ben Hill, Georgia"
13019,Berrien,Georgia,31.27590016,-83.2252992,19397,"Berrien, Georgia"
13021,Bibb,Georgia,32.80904227,-83.70489165,153159,"Bibb, Georgia"
13023,Bleckley,Georgia,32.43829035,-83.33035166,12873,"Bleckley, Georgia"
13025,Brantley,Georgia,31.19576557,-81.97743999,19109,"Brantley, Georgia"
13027,Brooks,Georgia,30.83922642,-83.58303423,15457,"Brooks, Georgia"
13029,Bryan,Georgia,32.00979311,-81.44002948,39627,"Bryan, Georgia"
13031,Bulloch,Georgia,32.39577406,-81.74811421,79608,"Bulloch, Georgia"
13033,Burke,Georgia,33.05917989,-81.99928721,22383,"Burke, Georgia"
13035,Butts,Georgia,33.2830945,-83.9543504,24936,"Butts, Georgia"
13037,Calhoun,Georgia,31.53169785,-84.62725131,6189,"Calhoun, Georgia"
13039,Camden,Georgia,30.92951916,-81.66601818,54666,"Camden, Georgia"
13043,Candler,Georgia,32.40209349,-82.07702563,10803,"Candler, Georgia"
13045,Carroll,Georgia,33.58138199,-85.07976677,119992,"Carroll, Georgia"
13047,Catoosa,Georgia,34.89872298,-85.13757014,67580,"Catoosa, Georgia"
13049,Charlton,Georgia,30.78371028,-82.13951596,13392,"Charlton, Georgia"
13051,Chatham,Georgia,32.00043026,-81.12489526,289430,"Chatham, Georgia"
13053,Chattahoochee,Georgia,32.34341231,-84.78809239,10907,"Chattahoochee, Georgia"
13055,Chattooga,Georgia,34.47197698,-85.34535662,24789,"Chattooga, Georgia"
13057,Cherokee,Georgia,34.24393976,-84.47431861,258773,"Cherokee, Georgia"
13059,Clarke,Georgia,33.95436462,-83.37124007,128331,"Clarke, Georgia"
13061,Clay,Georgia,31.62221166,-84.97713865,2834,"Clay, Georgia"
13063,Clayton,Georgia,33.54187245,-84.35594188,292256,"Clayton, Georgia"
13065,Clinch,Georgia,30.91395822,-82.70432472,6618,"Clinch, Georgia"
13067,Cobb,Georgia,33.94243204,-84.5761255,760141,"Cobb, Georgia"
13069,Coffee,Georgia,31.54892966,-82.8549206,43273,"Coffee, Georgia"
13071,Colquitt,Georgia,31.18810588,-83.7677946,45600,"Colquitt, Georgia"
13073,Columbia,Georgia,33.54534185,-82.263524,156714,"Columbia, Georgia"
13075,Cook,Georgia,31.16068491,-83.42947229,17270,"Cook, Georgia"
13077,Coweta,Georgia,33.35334302,-84.76129976,148509,"Coweta, Georgia"
13079,Crawford,Georgia,32.71391813,-83.98061238,12404,"Crawford, Georgia"
13081,Crisp,Georgia,31.92289565,-83.76811843,22372,"Crisp, Georgia"
13083,Dade,Georgia,34.8549167,-85.50490424,16116,"Dade, Georgia"
13085,Dawson,Georgia,34.44244079,-84.16964071,26108,"Dawson, Georgia"
13087,Decatur,Georgia,30.87967778,-84.57619536,26404,"Decatur, Georgia"
13089,DeKalb,Georgia,33.76944049,-84.22396017,759297,"DeKalb, Georgia"
13091,Dodge,Georgia,32.17265114,-83.16948926,20605,"Dodge, Georgia"
13093,Dooly,Georgia,32.15630737,-83.79746561,13390,"Dooly, Georgia"
13095,Dougherty,Georgia,31.53328528,-84.21722377,87956,"Dougherty, Georgia"
13097,Douglas,Georgia,33.70291126,-84.77026156,146343,"Douglas, Georgia"
13099,Early,Georgia,31.32155345,-84.90255207,10190,"Early, Georgia"
13101,Echols,Georgia,30.71101099,-82.89687287,4006,"Echols, Georgia"
13103,Effingham,Georgia,32.36616021,-81.34280942,64296,"Effingham, Georgia"
13105,Elbert,Georgia,34.11302332,-82.83936148,19194,"Elbert, Georgia"
13107,Emanuel,Georgia,32.59221302,-82.30239915,22646,"Emanuel, Georgia"
13109,Evans,Georgia,32.15328841,-81.8870105,10654,"Evans, Georgia"
13111,Fannin,Georgia,34.86430205,-84.316964,26188,"Fannin, Georgia"
13113,Fayette,Georgia,33.41357794,-84.49089434,114421,"Fayette, Georgia"
13115,Floyd,Georgia,34.26268279,-85.21577392,98498,"Floyd, Georgia"
13117,Forsyth,Georgia,34.22604035,-84.1231513,244252,"Forsyth, Georgia"
13119,Franklin,Georgia,34.37525597,-83.23159927,23349,"Franklin, Georgia"
13121,Fulton,Georgia,33.79216944,-84.46319413,1063937,"Fulton, Georgia"
13123,Gilmer,Georgia,34.69316688,-84.45802506,31369,"Gilmer, Georgia"
13125,Glascock,Georgia,33.22879932,-82.61297636,2971,"Glascock, Georgia"
13127,Glynn,Georgia,31.23279254,-81.53811412,85292,"Glynn, Georgia"
13129,Gordon,Georgia,34.50487351,-84.87296253,57963,"Gordon, Georgia"
13131,Grady,Georgia,30.87454847,-84.23418364,24633,"Grady, Georgia"
13133,Greene,Georgia,33.5769205,-83.17139104,18324,"Greene, Georgia"
13135,Gwinnett,Georgia,33.96044201,-84.02137802,936250,"Gwinnett, Georgia"
13137,Habersham,Georgia,34.63331566,-83.53094677,45328,"Habersham, Georgia"
13139,Hall,Georgia,34.32207823,-83.81896936,204441,"Hall, Georgia"
13141,Hancock,Georgia,33.2721566,-82.99766919,8457,"Hancock, Georgia"
13143,Haralson,Georgia,33.79602175,-85.21005667,29792,"Haralson, Georgia"
13145,Harris,Georgia,32.73709786,-84.90538572,35236,"Harris, Georgia"
13147,Hart,Georgia,34.34626973,-82.96567682,26205,"Hart, Georgia"
13149,Heard,Georgia,33.29686567,-85.12886832,11923,"Heard, Georgia"
13151,Henry,Georgia,33.4533428,-84.1481466,234561,"Henry, Georgia"
13153,Houston,Georgia,32.45802497,-83.66879087,157863,"Houston, Georgia"
13155,Irwin,Georgia,31.60213036,-83.27501387,9416,"Irwin, Georgia"
13157,Jackson,Georgia,34.13794553,-83.56814788,72977,"Jackson, Georgia"
13159,Jasper,Georgia,33.31535543,-83.68844964,14219,"Jasper, Georgia"
13161,Jeff Davis,Georgia,31.80405727,-82.6372487,15115,"Jeff Davis, Georgia"
13163,Jefferson,Georgia,33.05867328,-82.41609057,15362,"Jefferson, Georgia"
13165,Jenkins,Georgia,32.79248718,-81.96040187,8676,"Jenkins, Georgia"
13167,Johnson,Georgia,32.70211082,-82.66166794,9643,"Johnson, Georgia"
13169,Jones,Georgia,33.02512137,-83.56019163,28735,"Jones, Georgia"
13171,Lamar,Georgia,33.07841647,-84.14263877,19077,"Lamar, Georgia"
13173,Lanier,Georgia,31.0382857,-83.06472457,10423,"Lanier, Georgia"
13175,Laurens,Georgia,32.46325233,-82.92221316,47546,"Laurens, Georgia"
13177,Lee,Georgia,31.7793306,-84.14324253,29992,"Lee, Georgia"
13179,Liberty,Georgia,31.82588896,-81.49251135,61435,"Liberty, Georgia"
13181,Lincoln,Georgia,33.79201475,-82.45024131,7921,"Lincoln, Georgia"
13183,Long,Georgia,31.75218791,-81.74952375,19559,"Long, Georgia"
13185,Lowndes,Georgia,30.83568832,-83.27056716,117406,"Lowndes, Georgia"
13187,Lumpkin,Georgia,34.57286511,-84.00425681,33610,"Lumpkin, Georgia"
13189,McDuffie,Georgia,33.47851918,-82.48252774,21312,"McDuffie, Georgia"
13191,McIntosh,Georgia,31.49683595,-81.40163426,14378,"McIntosh, Georgia"
13193,Macon,Georgia,32.35207048,-84.04234127,12947,"Macon, Georgia"
13195,Madison,Georgia,34.12920917,-83.21218732,29880,"Madison, Georgia"
13197,Marion,Georgia,32.3483402,-84.52733571,8359,"Marion, Georgia"
13199,Meriwether,Georgia,33.04163534,-84.68859732,21167,"Meriwether, Georgia"
13201,Miller,Georgia,31.16568912,-84.73151117,5718,"Miller, Georgia"
13205,Mitchell,Georgia,31.22483255,-84.19381821,21863,"Mitchell, Georgia"
13207,Monroe,Georgia,33.014289,-83.92097166,27578,"Monroe, Georgia"
13209,Montgomery,Georgia,32.17201038,-82.53527476,9172,"Montgomery, Georgia"
13211,Morgan,Georgia,33.59232073,-83.49129491,19276,"Morgan, Georgia"
13213,Murray,Georgia,34.78897608,-84.74993177,40096,"Murray, Georgia"
13215,Muscogee,Georgia,32.50931999,-84.87142262,195769,"Muscogee, Georgia"
13217,Newton,Georgia,33.55514538,-83.8454714,111744,"Newton, Georgia"
13219,Oconee,Georgia,33.83749973,-83.43679568,40280,"Oconee, Georgia"
13221,Oglethorpe,Georgia,33.8786296,-83.08278123,15259,"Oglethorpe, Georgia"
13223,Paulding,Georgia,33.91969522,-84.86848792,168667,"Paulding, Georgia"
13225,Peach,Georgia,32.56934316,-83.82937,27546,"Peach, Georgia"
13227,Pickens,Georgia,34.46589159,-84.46406611,32591,"Pickens, Georgia"
13229,Pierce,Georgia,31.35928155,-82.21598442,19465,"Pierce, Georgia"
13231,Pike,Georgia,33.09310242,-84.38790389,18962,"Pike, Georgia"
13233,Polk,Georgia,34.00267074,-85.18677781,42613,"Polk, Georgia"
13235,Pulaski,Georgia,32.23334561,-83.4754996,11137,"Pulaski, Georgia"
13237,Putnam,Georgia,33.32056115,-83.37552891,22119,"Putnam, Georgia"
13239,Quitman,Georgia,31.86728114,-85.01773177,2299,"Quitman, Georgia"
13241,Rabun,Georgia,34.88389445,-83.40304637,17137,"Rabun, Georgia"
13243,Randolph,Georgia,31.76622818,-84.75732369,6778,"Randolph, Georgia"
13245,Richmond,Georgia,33.35777107,-82.07026432,202518,"Richmond, Georgia"
13247,Rockdale,Georgia,33.65145002,-84.02202167,90896,"Rockdale, Georgia"
13249,Schley,Georgia,32.2654021,-84.31258912,5257,"Schley, Georgia"
13251,Screven,Georgia,32.74976524,-81.60779441,13966,"Screven, Georgia"
13253,Seminole,Georgia,30.93464824,-84.86823924,8090,"Seminole, Georgia"
13255,Spalding,Georgia,33.26310031,-84.28013991,66703,"Spalding, Georgia"
13257,Stephens,Georgia,34.55151201,-83.29405315,25925,"Stephens, Georgia"
13259,Stewart,Georgia,32.07996777,-84.83208037,6621,"Stewart, Georgia"
13261,Sumter,Georgia,32.03650571,-84.19821492,29524,"Sumter, Georgia"
13263,Talbot,Georgia,32.69642758,-84.53351366,6195,"Talbot, Georgia"
13265,Taliaferro,Georgia,33.56543317,-82.88136816,1537,"Taliaferro, Georgia"
13267,Tattnall,Georgia,32.04785085,-82.05539188,25286,"Tattnall, Georgia"
13269,Taylor,Georgia,32.55792548,-84.25077141,8020,"Taylor, Georgia"
13271,Telfair,Georgia,31.92829517,-82.93491155,15860,"Telfair, Georgia"
13273,Terrell,Georgia,31.77527543,-84.44069698,8531,"Terrell, Georgia"
13275,Thomas,Georgia,30.86392347,-83.91847289,44451,"Thomas, Georgia"
13277,Tift,Georgia,31.45743864,-83.5236119,40644,"Tift, Georgia"
13279,Toombs,Georgia,32.12059861,-82.32957247,26830,"Toombs, Georgia"
13281,Towns,Georgia,34.91369188,-83.7410746,12037,"Towns, Georgia"
13283,Treutlen,Georgia,32.40422134,-82.56904553,6901,"Treutlen, Georgia"
13285,Troup,Georgia,33.03349196,-85.02812115,69922,"Troup, Georgia"
13287,Turner,Georgia,31.71612656,-83.62069378,7985,"Turner, Georgia"
13289,Twiggs,Georgia,32.67435595,-83.43078662,8120,"Twiggs, Georgia"
